source_url,source_name,source_page_type,extraction_timestamp,runner_id,race_id,race_date,racecourse,race_no,horse_no,horse_name,horse_id_or_brand_no,draw,jockey,trainer,carried_weight,handicap_rating,rating_change,declared_body_weight,body_weight_change,gear,gear_change,odds,finish_position,beaten_margin,race_time,sectional_time,running_position,comments_or_notes,raw_horse,raw_finish_time,raw_running_position
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:53:01.337726+00:00,2026-03-15-ST-11-3,2026-03-15-ST-11,2026-03-15,ST,11,3,DO YOU JUST,L094,10,B Avdulla,A S Cruz,128,,,1139,,,,87,5,4,1:21.73,,2 3 4 5,,DO YOU JUST (L094),1:21.73,2 3 4 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:53:01.337726+00:00,2026-03-15-ST-11-5,2026-03-15-ST-11,2026-03-15,ST,11,5,SUPER UNICORN,H481,1,C L Chau,M Newnham,124,,,1067,,,,24,6,4-1/4,1:21.77,,12 11 10 6,,SUPER UNICORN (H481),1:21.77,12 11 10 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:53:01.337726+00:00,2026-03-15-ST-11-8,2026-03-15-ST-11,2026-03-15,ST,11,8,GHORGAN,K199,11,A Badel,K L Man,123,,,1102,,,,6,7,4-3/4,1:21.85,,5 2 1 7,,GHORGAN (K199),1:21.85,5 2 1 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:53:01.337726+00:00,2026-03-15-ST-11-6,2026-03-15-ST-11,2026-03-15,ST,11,6,DRAGON ON SNOW,L111,5,R Kingscote,D Eustace,124,,,1047,,,,67,8,5-3/4,1:22.01,,7 7 7 8,,DRAGON ON SNOW (L111),1:22.01,7 7 7 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:53:01.337726+00:00,2026-03-15-ST-11-4,2026-03-15-ST-11,2026-03-15,ST,11,4,NEW FUTURE FOLKS,J418,7,L Hewitson,C W Chang,128,,,1111,,,,25,9,6,1:22.04,,10 10 12 9,,NEW FUTURE FOLKS (J418),1:22.04,10 10 12 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:53:01.337726+00:00,2026-03-15-ST-11-9,2026-03-15-ST-11,2026-03-15,ST,11,9,KA YING SUPERB,J091,8,M F Poon,W K Mo,123,,,1050,,,,24,10,6-1/4,1:22.08,,8 9 9 10,,KA YING SUPERB (J091),1:22.08,8 9 9 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:53:01.337726+00:00,2026-03-15-ST-11-1,2026-03-15-ST-11,2026-03-15,ST,11,1,RIDING TOGETHER,K081,9,D B McMonagle,D Eustace,134,,,1172,,,,6.8,11,9,1:22.52,,1 1 2 11,,RIDING TOGETHER (K081),1:22.52,1 1 2 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:53:01.337726+00:00,2026-03-15-ST-11-10,2026-03-15-ST-11,2026-03-15,ST,11,10,JOLTIN,L186,3,M L Yeung,D A Hayes,122,,,1033,,,,81,12,12-1/2,1:23.10,,9 8 8 12,,JOLTIN (L186),1:23.10,9 8 8 12
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:53:05.068347+00:00,2026-03-18-HV-2-2,2026-03-18-HV-2,2026-03-18,HV,2,2,ARMOR GOLDEN EAGLE,K566,6,A Atzeni,M Newnham,134,,,1067,,,,4.7,1,-,1:38.91,,1 1 1 1,,ARMOR GOLDEN EAGLE (K566),1:38.91,1 1 1 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:53:05.068347+00:00,2026-03-18-HV-2-4,2026-03-18-HV-2,2026-03-18,HV,2,4,FANTASTIC FUN,J364,4,H Bowman,C S Shum,133,,,1206,,,,6.1,2,N,1:38.97,,3 3 3 2,,FANTASTIC FUN (J364),1:38.97,3 3 3 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:53:05.068347+00:00,2026-03-18-HV-2-9,2026-03-18-HV-2,2026-03-18,HV,2,9,THE LION KING,K265,5,D B McMonagle,F C Lor,126,,,1118,,,,7,3,2-1/2,1:39.31,,4 4 4 3,,THE LION KING (K265),1:39.31,4 4 4 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:53:05.068347+00:00,2026-03-18-HV-2-6,2026-03-18-HV-2,2026-03-18,HV,2,6,AESTHETICISM,H289,1,L Hewitson,P C Ng,131,,,1055,,,,10,4,2-3/4,1:39.33,,6 7 5 4,,AESTHETICISM (H289),1:39.33,6 7 5 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:53:05.068347+00:00,2026-03-18-HV-2-1,2026-03-18-HV-2,2026-03-18,HV,2,1,MIGHTY STEED,J384,7,Z Purton,K W Lui,135,,,1017,,,,3.2,5,4-1/4,1:39.57,,2 2 2 5,,MIGHTY STEED (J384),1:39.57,2 2 2 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:53:05.068347+00:00,2026-03-18-HV-2-5,2026-03-18-HV-2,2026-03-18,HV,2,5,VERMILION TEMPEST,L093,12,B Avdulla,C Fownes,133,,,1020,,,,16,6 DH,6-3/4,1:39.98,,12 12 10 6,,VERMILION TEMPEST (L093),1:39.98,12 12 10 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:53:05.068347+00:00,2026-03-18-HV-2-8,2026-03-18-HV-2,2026-03-18,HV,2,8,SHOOTING TO TOP,L039,8,M F Poon,W K Mo,127,,,1161,,,,16,6 DH,6-3/4,1:39.98,,7 6 8 6,,SHOOTING TO TOP (L039),1:39.98,7 6 8 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:53:05.068347+00:00,2026-03-18-HV-2-7,2026-03-18-HV-2,2026-03-18,HV,2,7,INNO SUPER,K319,9,C L Chau,D Eustace,126,,,1165,,,,9.1,8,8-1/4,1:40.22,,10 8 9 8,,INNO SUPER (K319),1:40.22,10 8 9 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:53:05.068347+00:00,2026-03-18-HV-2-12,2026-03-18-HV-2,2026-03-18,HV,2,12,LUCKY FIELD,K292,3,Y L Chung,K L Man,116,,,1252,,,,117,9,9,1:40.33,,5 5 6 9,,LUCKY FIELD (K292),1:40.33,5 5 6 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:53:05.068347+00:00,2026-03-18-HV-2-3,2026-03-18-HV-2,2026-03-18,HV,2,3,COLOURFUL GAN,L054,11,J Orman,D J Whyte,133,,,1144,,,,93,10,10,1:40.52,,11 11 11 10,,COLOURFUL GAN (L054),1:40.52,11 11 11 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:53:05.068347+00:00,2026-03-18-HV-2-11,2026-03-18-HV-2,2026-03-18,HV,2,11,LESLIE,E471,10,K Teetan,C W Chang,121,,,1168,,,,25,11,18-1/4,1:41.82,,8 9 7 11,,LESLIE (E471),1:41.82,8 9 7 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:53:05.068347+00:00,2026-03-18-HV-2-10,2026-03-18-HV-2,2026-03-18,HV,2,10,REGROWTH WINNER,L140,2,M L Yeung,J Richards,123,,,1235,,,,137,12,41-1/2,1:45.53,,9 10 12 12,,REGROWTH WINNER (L140),1:45.53,9 10 12 12
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:53:09.400937+00:00,2026-03-18-HV-3-5,2026-03-18-HV-3,2026-03-18,HV,3,5,NOTTHESILLYONE,J383,12,R Kingscote,M Newnham,128,,,1089,,,,26,1,-,0:56.57,,2 2 1,,NOTTHESILLYONE (J383),0:56.57,2 2 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:53:09.400937+00:00,2026-03-18-HV-3-3,2026-03-18-HV-3,2026-03-18,HV,3,3,BEAUTY THUNDER,J299,9,Z Purton,W K Mo,132,,,1080,,,,3.9,2,1-1/4,0:56.73,,1 1 2,,BEAUTY THUNDER (J299),0:56.73,1 1 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:53:09.400937+00:00,2026-03-18-HV-3-11,2026-03-18-HV-3,2026-03-18,HV,3,11,HAPPY UNITED,H208,8,M Chadwick,J Richards,120,,,1190,,,,15,3,1-3/4,0:56.80,,4 4 3,,HAPPY UNITED (H208),0:56.80,4 4 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:53:09.400937+00:00,2026-03-18-HV-3-9,2026-03-18-HV-3,2026-03-18,HV,3,9,GOLDEN FRIENDSHIP,K106,1,H Bentley,K H Ting,121,,,1148,,,,10,4,2,0:56.86,,7 8 4,,GOLDEN FRIENDSHIP (K106),0:56.86,7 8 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:53:09.400937+00:00,2026-03-18-HV-3-10,2026-03-18-HV-3,2026-03-18,HV,3,10,HEROIC MASTER,G394,3,K Teetan,Y S Tsui,121,,,1064,,,,12,5,2-1/2,0:56.99,,11 10 5,,HEROIC MASTER (G394),0:56.99,11 10 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:53:09.400937+00:00,2026-03-18-HV-3-12,2026-03-18-HV-3,2026-03-18,HV,3,12,SAVVY TWINKLE,K067,2,A Badel,F C Lor,120,,,1091,,,,6.4,6,2-3/4,0:57.00,,9 7 6,,SAVVY TWINKLE (K067),0:57.00,9 7 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:53:09.400937+00:00,2026-03-18-HV-3-4,2026-03-18-HV-3,2026-03-18,HV,3,4,HARMONY FIRE,E175,11,H Bowman,D J Whyte,130,,,1108,,,,23,7,2-3/4,0:57.01,,6 6 7,,HARMONY FIRE (E175),0:57.01,6 6 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:53:09.400937+00:00,2026-03-18-HV-3-7,2026-03-18-HV-3,2026-03-18,HV,3,7,HONEST WITNESS,K283,5,L Ferraris,D A Hayes,126,,,1096,,,,8.6,8,3-1/2,0:57.15,,3 3 8,,HONEST WITNESS (K283),0:57.15,3 3 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:53:09.400937+00:00,2026-03-18-HV-3-8,2026-03-18-HV-3,2026-03-18,HV,3,8,WATCH THIS ONE,K268,4,A Atzeni,P C Ng,122,,,1122,,,,8.4,9,4,0:57.20,,12 12 9,,WATCH THIS ONE (K268),0:57.20,12 12 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:53:09.400937+00:00,2026-03-18-HV-3-2,2026-03-18-HV-3,2026-03-18,HV,3,2,CAPTAIN LINK,K515,7,C Y Ho,C Fownes,134,,,1128,,,,66,10,5-1/4,0:57.42,,10 11 10,,CAPTAIN LINK (K515),0:57.42,10 11 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:53:09.400937+00:00,2026-03-18-HV-3-1,2026-03-18-HV-3,2026-03-18,HV,3,1,PARENTS' LOVE,H405,6,Y L Chung,A S Cruz,133,,,1066,,,,4.7,11,6-1/2,0:57.62,,5 5 11,,PARENTS' LOVE (H405),0:57.62,5 5 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:53:09.400937+00:00,2026-03-18-HV-3-6,2026-03-18-HV-3,2026-03-18,HV,3,6,SIR CHARGE,K361,10,B Avdulla,D Eustace,127,,,1103,,,,67,12,11,0:58.33,,8 9 12,,SIR CHARGE (K361),0:58.33,8 9 12
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:53:13.776277+00:00,2026-03-18-HV-4-12,2026-03-18-HV-4,2026-03-18,HV,4,12,WORLD HERO,J413,4,H Bentley,D A Hayes,116,,,1133,,,,4,1,-,1:09.24,,2 2 1,,WORLD HERO (J413),1:09.24,2 2 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:53:13.776277+00:00,2026-03-18-HV-4-2,2026-03-18-HV-4,2026-03-18,HV,4,2,SUPERB KING,K479,12,Z Purton,K W Lui,133,,,1011,,,,2.9,2,1-3/4,1:09.53,,1 1 2,,SUPERB KING (K479),1:09.53,1 1 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:53:13.776277+00:00,2026-03-18-HV-4-4,2026-03-18-HV-4,2026-03-18,HV,4,4,FREE PONY,K229,8,J Orman,C W Chang,128,,,1149,,,,18,3,2,1:09.58,,9 8 3,,FREE PONY (K229),1:09.58,9 8 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:53:13.776277+00:00,2026-03-18-HV-4-3,2026-03-18-HV-4,2026-03-18,HV,4,3,QUARTZ LEGEND,K548,6,H Bowman,C Fownes,131,,,1089,,,,6,4,2-1/4,1:09.60,,7 6 4,,QUARTZ LEGEND (K548),1:09.60,7 6 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:53:13.776277+00:00,2026-03-18-HV-4-5,2026-03-18-HV-4,2026-03-18,HV,4,5,GOKO WIN,H069,2,B Avdulla,D J Whyte,128,,,1094,,,,7.2,5,2-1/2,1:09.65,,3 5 5,,GOKO WIN (H069),1:09.65,3 5 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:53:13.776277+00:00,2026-03-18-HV-4-6,2026-03-18-HV-4,2026-03-18,HV,4,6,MARVEL AND GOLD,K109,1,K Teetan,C H Yip,127,,,955,,,,54,6,3-3/4,1:09.83,,4 4 6,,MARVEL AND GOLD (K109),1:09.83,4 4 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:53:13.776277+00:00,2026-03-18-HV-4-9,2026-03-18-HV-4,2026-03-18,HV,4,9,LEGEND STAR,K271,10,Y L Chung,C S Shum,120,,,1135,,,,18,7,4-3/4,1:10.02,,5 3 7,,LEGEND STAR (K271),1:10.02,5 3 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:53:13.776277+00:00,2026-03-18-HV-4-7,2026-03-18-HV-4,2026-03-18,HV,4,7,TRENDY RUSH,L209,11,A Badel,J Richards,127,,,1167,,,,43,8,6,1:10.20,,12 12 8,,TRENDY RUSH (L209),1:10.20,12 12 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:53:13.776277+00:00,2026-03-18-HV-4-10,2026-03-18-HV-4,2026-03-18,HV,4,10,ZEPHYR,K414,3,L Hewitson,M Newnham,121,,,1094,,,,20,9,6,1:10.21,,8 7 9,,ZEPHYR (K414),1:10.21,8 7 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:53:13.776277+00:00,2026-03-18-HV-4-1,2026-03-18-HV-4,2026-03-18,HV,4,1,VERY GRATEFUL,K396,7,C L Chau,W K Mo,133,,,1111,,,,13,10,7,1:10.35,,10 10 10,,VERY GRATEFUL (K396),1:10.35,10 10 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:53:13.776277+00:00,2026-03-18-HV-4-11,2026-03-18-HV-4,2026-03-18,HV,4,11,MAGIC SUPER,K330,9,M L Yeung,K L Man,120,,,1163,,,,185,11,8-1/4,1:10.57,,11 11 11,,MAGIC SUPER (K330),1:10.57,11 11 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:53:13.776277+00:00,2026-03-18-HV-4-8,2026-03-18-HV-4,2026-03-18,HV,4,8,FORTUNE SUPERNOVA,K287,5,R Kingscote,K H Ting,123,,,1053,,,,32,12,8-3/4,1:10.66,,6 9 12,,FORTUNE SUPERNOVA (K287),1:10.66,6 9 12
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:53:13.776277+00:00,,2026-03-18-HV-4,2026-03-18,HV,4,,GREEN FIELD PEARL,K460,---,---,K W Lui,125,,,---,,,,---,WV,---,---,,---,,GREEN FIELD PEARL (K460),---,---
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:53:18.054805+00:00,2026-03-18-HV-5-6,2026-03-18-HV-5,2026-03-18,HV,5,6,SKY CAP,K125,8,A Atzeni,C Fownes,127,,,1158,,,,5.4,1,-,1:09.53,,5 1 1,,SKY CAP (K125),1:09.53,5 1 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:53:18.054805+00:00,2026-03-18-HV-5-5,2026-03-18-HV-5,2026-03-18,HV,5,5,RAINBOW SEVEN,K145,3,Z Purton,K W Lui,127,,,1077,,,,2.1,2,1/2,1:09.61,,4 4 2,,RAINBOW SEVEN (K145),1:09.61,4 4 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:53:18.054805+00:00,2026-03-18-HV-5-11,2026-03-18-HV-5,2026-03-18,HV,5,11,SWAGGER BRO,K089,4,A Badel,J Richards,119,,,1156,,,,7.5,3,1-1/2,1:09.78,,7 8 3,,SWAGGER BRO (K089),1:09.78,7 8 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:53:18.054805+00:00,2026-03-18-HV-5-12,2026-03-18-HV-5,2026-03-18,HV,5,12,WINNING CHAMPION,K429,6,H Bentley,C S Shum,117,,,998,,,,6.1,4,1-3/4,1:09.80,,8 5 4,,WINNING CHAMPION (K429),1:09.80,8 5 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:53:18.054805+00:00,2026-03-18-HV-5-4,2026-03-18-HV-5,2026-03-18,HV,5,4,JOLLY COMPANION,H454,9,C Y Ho,K L Man,127,,,1182,,,,27,5,2-1/4,1:09.88,,10 10 5,,JOLLY COMPANION (H454),1:09.88,10 10 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:53:18.054805+00:00,2026-03-18-HV-5-9,2026-03-18-HV-5,2026-03-18,HV,5,9,HOLMES A COURT,J511,5,H Bowman,A S Cruz,125,,,1154,,,,12,6,2-1/4,1:09.90,,1 2 6,,HOLMES A COURT (J511),1:09.90,1 2 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:53:18.054805+00:00,2026-03-18-HV-5-8,2026-03-18-HV-5,2026-03-18,HV,5,8,GRAND MASTERMIND,L084,2,L Hewitson,D A Hayes,125,,,1135,,,,125,7,3-1/2,1:10.08,,6 7 7,,GRAND MASTERMIND (L084),1:10.08,6 7 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:53:18.054805+00:00,2026-03-18-HV-5-3,2026-03-18-HV-5,2026-03-18,HV,5,3,DIAMOND SPARKLE,L182,11,L Ferraris,M Newnham,127,,,1064,,,,19,8,4,1:10.18,,11 9 8,,DIAMOND SPARKLE (L182),1:10.18,11 9 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:53:18.054805+00:00,2026-03-18-HV-5-2,2026-03-18-HV-5,2026-03-18,HV,5,2,AUTOMATED,K177,10,M L Yeung,W Y So,131,,,997,,,,53,9,4-1/2,1:10.26,,12 12 9,,AUTOMATED (K177),1:10.26,12 12 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:53:18.054805+00:00,2026-03-18-HV-5-1,2026-03-18-HV-5,2026-03-18,HV,5,1,KING OBERON,H407,12,B Avdulla,D J Whyte,133,,,1124,,,,28,10,5,1:10.34,,2 3 10,,KING OBERON (H407),1:10.34,2 3 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:53:18.054805+00:00,2026-03-18-HV-5-10,2026-03-18-HV-5,2026-03-18,HV,5,10,FULL OF LAUGHTER,L017,7,R Kingscote,C W Chang,123,,,1088,,,,81,11,5-1/2,1:10.40,,9 11 11,,FULL OF LAUGHTER (L017),1:10.40,9 11 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:53:18.054805+00:00,2026-03-18-HV-5-7,2026-03-18-HV-5,2026-03-18,HV,5,7,VIEW OF COSMOS,L060,1,C L Chau,C H Yip,125,,,1195,,,,47,12,9,1:10.96,,3 6 12,,VIEW OF COSMOS (L060),1:10.96,3 6 12
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:53:18.054805+00:00,,2026-03-18-HV-5,2026-03-18,HV,5,,FORTUNE GOLDSADDLE,L090,---,H T Mo,K H Ting,123,,,---,,,,---,WV,---,---,,---,,FORTUNE GOLDSADDLE (L090),---,---
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=6,HKJC,Results,2026-04-27T07:53:20.778419+00:00,2026-03-18-HV-6-3,2026-03-18-HV-6,2026-03-18,HV,6,3,ACE WAR,J509,3,Z Purton,M Newnham,129,,,1088,,,,1.7,1,-,1:48.66,,9 9 10 9 1,,ACE WAR (J509),1:48.66,9 9 10 9 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=6,HKJC,Results,2026-04-27T07:53:20.778419+00:00,2026-03-18-HV-6-12,2026-03-18-HV-6,2026-03-18,HV,6,12,KINGLY DEMEANOR,H486,10,M L Yeung,A S Cruz,116,,,1199,,,,15,2,2-1/4,1:49.04,,1 1 1 1 2,,KINGLY DEMEANOR (H486),1:49.04,1 1 1 1 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=6,HKJC,Results,2026-04-27T07:53:20.778419+00:00,2026-03-18-HV-6-11,2026-03-18-HV-6,2026-03-18,HV,6,11,SMART CITY,J213,11,K Teetan,P F Yiu,118,,,1137,,,,16,3,2-3/4,1:49.11,,2 3 3 2 3,,SMART CITY (J213),1:49.11,2 3 3 2 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=6,HKJC,Results,2026-04-27T07:53:20.778419+00:00,2026-03-18-HV-6-6,2026-03-18-HV-6,2026-03-18,HV,6,6,RELIABLE DAD,L006,6,J Orman,D J Hall,125,,,1025,,,,9.1,4,3-3/4,1:49.28,,11 11 11 11 4,,RELIABLE DAD (L006),1:49.28,11 11 11 11 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=6,HKJC,Results,2026-04-27T07:53:20.778419+00:00,2026-03-18-HV-6-8,2026-03-18-HV-6,2026-03-18,HV,6,8,CAN'T GO WONG,H087,1,C Y Ho,F C Lor,123,,,1187,,,,27,5,4,1:49.30,,8 7 8 6 5,,CAN'T GO WONG (H087),1:49.30,8 7 8 6 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=6,HKJC,Results,2026-04-27T07:53:20.778419+00:00,2026-03-18-HV-6-10,2026-03-18-HV-6,2026-03-18,HV,6,10,GOOD LUCK WIN,J135,12,M F Poon,K H Ting,118,,,1095,,,,30,6,4-1/2,1:49.38,,3 2 2 3 6,,GOOD LUCK WIN (J135),1:49.38,3 2 2 3 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=6,HKJC,Results,2026-04-27T07:53:20.778419+00:00,2026-03-18-HV-6-9,2026-03-18-HV-6,2026-03-18,HV,6,9,FOREVER GLORIOUS,G229,2,A Atzeni,B Crawford,119,,,1109,,,,38,7,4-1/2,1:49.39,,4 5 5 5 7,,FOREVER GLORIOUS (G229),1:49.39,4 5 5 5 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/18&Racecourse=HV&RaceNo=6,HKJC,Results,2026-04-27T07:53:20.778419+00:00,2026-03-18-HV-6-4,2026-03-18-HV-6,2026-03-18,HV,6,4,AMAZING GAZE,K444,8,L Hewitson,D A Hayes,129,,,1114,,,,10,8,5,1:49.45,,10 10 12 12 8,,AMAZING GAZE (K444),1:49.45,10 10 12 12 8
